race,sex,gpa,lsat,dem,role,prob0,prob1,idx
White,1,2.89616162589638,9,0.27744479718061,gen_cf,0.144,0.856,127
White,1,3.01886443366692,9,-0.0442552360690749,gen_cf,0.19,0.81,127
White,1,2.85753606202134,9,0.27744479718061,gen_cf,0.148,0.852,127
White,1,2.86833653225226,9,0.27744479718061,gen_cf,0.154,0.846,127
White,1,3.01886443366692,9,0.0155363591192451,gen_cf,0.22,0.78,127
White,1,3.01886443366692,9,0.0106241579401599,gen_cf,0.208,0.792,127
White,1,3.01886443366692,9,0.08157927503016,gen_cf,0.248,0.752,127
White,1,3.01886443366692,9,0.0571557274162243,gen_cf,0.272,0.728,127
White,1,3.01886443366692,9,0.0573452169168739,gen_cf,0.272,0.728,127
White,1,3.04972695893597,9,0.27744479718061,gen_cf,0.218,0.782,127
White,1,3.01886443366692,7,0.27744479718061,gen_cf,0.152,0.848,127
White,1,3.01886443366692,9,0.133118058731534,gen_cf,0.22,0.78,127
White,1,3.01886443366692,9,0.240847311005397,gen_cf,0.186,0.814,127
White,1,3.01886443366692,9,0.214226559568873,gen_cf,0.174,0.826,127
White,1,3.01886443366692,9,0.259505655686292,gen_cf,0.186,0.814,127
White,1,3.01886443366692,9,0.202126801065276,gen_cf,0.16,0.84,127
White,1,3.01886443366692,8,0.27744479718061,gen_cf,0.158,0.842,127
White,1,3.01989257964945,9,0.27744479718061,gen_cf,0.182,0.818,127
White,1,3.01886443366692,9,0.27744479718061,gen_cf,0.18,0.82,127
Amerindian,1,3.40547378842953,8,-1.97849881403556,true_cf,0.42,0.58,127
White,2,3.03741856023013,9,0.166644541442042,x_nearest,0.192,0.808,127
Black,1,2.83040721152075,7,0.112742215252397,x_interest,0.774,0.226,137
White,2,3.86501438808902,7,0.928243714108421,gen_cf,0.144,0.856,137
White,2,3.8498676938873,9,0.631515146759886,gen_cf,0.188,0.812,137
White,2,3.79818473617973,7,0.112742215252397,gen_cf,0.378,0.622,137
White,2,3.52909226263452,7,0.112742215252397,gen_cf,0.408,0.592,137
White,1,3.65774845041663,7,0.670407200798737,gen_cf,0.532,0.468,137
White,2,3.41452351769443,5,0.552127413763118,gen_cf,0.188,0.812,137
White,1,3.45284602138162,7,0.295602512881164,gen_cf,0.388,0.612,137
White,2,3.30236490083179,7,0.299804934051145,gen_cf,0.204,0.796,137
White,2,3.32853846357144,7,0.37131050460312,gen_cf,0.256,0.744,137
White,1,3.12332756856947,7,-0.173924288512315,gen_cf,0.592,0.408,137
White,1,3.09719920346406,7,0.209590646763043,gen_cf,0.226,0.774,137
White,1,3.12952837146156,7,0.74853416100353,gen_cf,0.596,0.404,137
White,1,3.13630255809808,7,0.112742215252397,gen_cf,0.516,0.484,137
White,1,3.20312108567185,7,0.112742215252397,gen_cf,0.612,0.388,137
White,1,3.09561267495721,7,0.112742215252397,gen_cf,0.404,0.596,137
White,1,2.9773739688823,7,0.0455774636285127,gen_cf,0.438,0.562,137
White,1,2.97689980424648,6,0.112742215252397,gen_cf,0.576,0.424,137
White,1,2.85952848984142,7,0.0647111252516231,gen_cf,0.442,0.558,137
White,1,3.03854898993714,7,0.112742215252397,gen_cf,0.27,0.73,137
White,1,3.04522351486004,7,0.112742215252397,gen_cf,0.286,0.714,137
White,1,3.046909546476,7,0.112742215252397,gen_cf,0.278,0.722,137
White,1,2.71070387252076,9,0.133219309218966,gen_cf,0.176,0.824,137
White,1,2.99374843812017,7,0.112742215252397,gen_cf,0.336,0.664,137
White,1,2.96746728141219,7,0.112742215252397,gen_cf,0.324,0.676,137
White,1,3.05542764343657,7,0.112742215252397,gen_cf,0.26,0.74,137
White,1,2.94924756468881,7,0.112742215252397,gen_cf,0.326,0.674,137
White,1,2.92903473872208,7,0.112742215252397,gen_cf,0.292,0.708,137
White,1,2.85952848984142,7,0.112742215252397,gen_cf,0.334,0.666,137
White,1,2.83040721152075,7,0.316668077694269,gen_cf,0.466,0.534,137
White,1,2.84446177774889,7,0.112742215252397,gen_cf,0.352,0.648,137
White,1,2.78374596884853,7,0.112742215252397,gen_cf,0.386,0.614,137
White,1,2.83040721152075,7,0.226734683732567,gen_cf,0.28,0.72,137
White,1,2.83040721152075,7,0.0914041477824098,gen_cf,0.392,0.608,137
White,1,2.83040721152075,7,0.209590646763043,gen_cf,0.264,0.736,137
White,1,2.83040721152075,7,0.149468085660629,gen_cf,0.306,0.694,137
White,1,2.83040721152075,7,0.133219309218966,gen_cf,0.352,0.648,137
White,1,2.62248516471245,8,0.112742215252397,gen_cf,0.098,0.902,137
White,1,2.83040721152075,7,0.112742215252397,gen_cf,0.378,0.622,137
White,1,2.83040721152075,7,0.116917665089927,gen_cf,0.368,0.632,137
Amerindian,1,3.21701656628336,5,-0.21576598011388,true_cf,0.568,0.432,137
White,2,2.83475334521749,7,0.172395856064858,x_nearest,0.05,0.95,137
Black,2,2.75630554376377,9,0.518802015563612,x_interest,0.8,0.2,138
White,1,3.53510825801808,8,0.518802015563612,gen_cf,0.38,0.62,138
White,2,3.51417617375338,9,0.304366332741474,gen_cf,0.164,0.836,138
White,2,3.52005473063161,9,0.518802015563612,gen_cf,0.134,0.866,138
White,2,3.3013234269226,9,0.518802015563612,gen_cf,0.178,0.822,138
White,2,2.92122514532101,9,1.19824542871236,gen_cf,0.632,0.368,138
White,2,2.94927781082284,9,0.649794109528643,gen_cf,0.578,0.422,138
White,2,2.92825627809653,9,0.784388003283931,gen_cf,0.606,0.394,138
White,2,3.16081775082593,9,0.518802015563612,gen_cf,0.426,0.574,138
White,2,2.75630554376377,9,-0.181017634370422,gen_cf,0.466,0.534,138
White,2,2.75630554376377,9,-0.161314581014269,gen_cf,0.514,0.486,138
White,2,2.75630554376377,9,-0.119575212517094,gen_cf,0.45,0.55,138
White,1,3.26319088298704,9,-0.825020871020153,gen_cf,0.16,0.84,138
White,2,2.92151411814046,9,0.518802015563612,gen_cf,0.384,0.616,138
White,2,2.75630554376377,9,1.00717079041726,gen_cf,0.8,0.2,138
White,2,2.75630554376377,9,1.01173909857545,gen_cf,0.79,0.21,138
White,2,2.70164370379807,9,0.690645603296108,gen_cf,0.594,0.406,138
White,2,2.75630554376377,9,0.902729675607062,gen_cf,0.78,0.22,138
White,2,2.8345339081117,9,0.518802015563612,gen_cf,0.354,0.646,138
White,2,2.75630554376377,9,0.917942653309727,gen_cf,0.794,0.206,138
White,2,2.75630554376377,9,0.886835767034441,gen_cf,0.78,0.22,138
White,2,2.75630554376377,9,0.960388410863721,gen_cf,0.806,0.194,138
White,2,2.75630554376377,9,0.945671191352156,gen_cf,0.81,0.19,138
White,2,2.75630554376377,9,0.94116872103482,gen_cf,0.808,0.192,138
White,2,2.75630554376377,9,0.837148527516467,gen_cf,0.678,0.322,138
White,2,2.75630554376377,9,0.817861210214991,gen_cf,0.684,0.316,138
White,2,2.75630554376377,9,0.690645603296108,gen_cf,0.628,0.372,138
White,2,2.69755315102506,9,0.518802015563612,gen_cf,0.624,0.376,138
White,2,2.74893281744963,8,0.518802015563612,gen_cf,0.758,0.242,138
White,2,2.70164370379807,9,0.518802015563612,gen_cf,0.626,0.374,138
White,2,2.75630554376377,9,0.658526798310288,gen_cf,0.662,0.338,138
White,2,2.78008709825043,9,0.518802015563612,gen_cf,0.638,0.362,138
White,2,2.77834154312026,9,0.518802015563612,gen_cf,0.636,0.364,138
White,2,2.74514014853755,9,0.518802015563612,gen_cf,0.672,0.328,138
White,2,2.74893281744963,9,0.518802015563612,gen_cf,0.674,0.326,138
White,2,2.75630554376377,8,0.518802015563612,gen_cf,0.752,0.248,138
White,2,2.75630554376377,9,0.500133886189112,gen_cf,0.662,0.338,138
White,2,2.7616254775764,9,0.518802015563612,gen_cf,0.65,0.35,138
White,2,2.75630554376377,9,0.518802015563612,gen_cf,0.672,0.328,138
Amerindian,2,3.14291489852638,7,-0.184122888980412,true_cf,0.604,0.396,138
White,1,2.85563648228834,9,0.364959564915239,x_nearest,0.15,0.85,138
Black,1,2.56772504675602,5,0.172546590365706,x_interest,0.192,0.808,163
White,1,3.13780328933775,8,0.689785789051729,gen_cf,0.524,0.476,163
White,1,3.47764651241415,5,0.172546590365706,gen_cf,0.474,0.526,163
White,1,3.47747908737939,3,0.172546590365706,gen_cf,0.366,0.634,163
White,1,3.47160736157307,6,0.172546590365706,gen_cf,0.504,0.496,163
White,1,3.33235134210512,5,0.172546590365706,gen_cf,0.498,0.502,163
White,1,3.20505231308232,5,0.172546590365706,gen_cf,0.504,0.496,163
White,1,3.19233528478387,3,0.172546590365706,gen_cf,0.382,0.618,163
White,1,2.85848094256287,5,0.772087874667157,gen_cf,0.45,0.55,163
White,1,2.94874599997054,5,0.172546590365706,gen_cf,0.226,0.774,163
White,1,2.9534001838363,5,0.172546590365706,gen_cf,0.21,0.79,163
White,1,2.78295040518727,4,0.172546590365706,gen_cf,0.364,0.636,163
White,1,2.86035847800974,5,0.172546590365706,gen_cf,0.236,0.764,163
White,1,2.86274921107274,5,0.172546590365706,gen_cf,0.232,0.768,163
White,1,2.92708621710844,5,0.172546590365706,gen_cf,0.214,0.786,163
White,1,2.84896221091985,5,0.172546590365706,gen_cf,0.234,0.766,163
White,1,2.78295040518727,5,0.172546590365706,gen_cf,0.292,0.708,163
White,1,2.9358373811624,5,0.172546590365706,gen_cf,0.214,0.786,163
White,1,2.71706525041297,5,0.721118384584764,gen_cf,0.238,0.762,163
White,1,2.71646446721507,5,0.172546590365706,gen_cf,0.198,0.802,163
White,1,2.71552863381762,5,0.172546590365706,gen_cf,0.198,0.802,163
White,1,2.76066371402411,6,0.172546590365706,gen_cf,0.332,0.668,163
White,1,2.65999938905373,5,0.172546590365706,gen_cf,0.152,0.848,163
White,1,2.65539017832376,5,0.172546590365706,gen_cf,0.158,0.842,163
White,1,2.57768844332374,5,-0.59238399775378,gen_cf,0.194,0.806,163
White,1,2.56772504675602,3,0.172546590365706,gen_cf,0.158,0.842,163
White,1,2.56772504675602,5,0.155005174630647,gen_cf,0.09,0.91,163
White,1,2.56772504675602,5,-0.551664968658211,gen_cf,0.18,0.82,163
White,1,2.56772504675602,5,-0.537868703074385,gen_cf,0.188,0.812,163
White,1,2.56772504675602,5,-0.535324600749672,gen_cf,0.184,0.816,163
White,1,2.56772504675602,5,-0.171520150837296,gen_cf,0.24,0.76,163
White,1,2.56772504675602,5,-0.473740061579423,gen_cf,0.16,0.84,163
White,1,2.56772504675602,5,-0.368271338467463,gen_cf,0.2,0.8,163
White,1,2.56772504675602,5,-0.370805217102213,gen_cf,0.2,0.8,163
White,1,2.63329622116531,5,0.172546590365706,gen_cf,0.112,0.888,163
White,1,2.56772504675602,5,0.172546590365706,gen_cf,0.08,0.92,163
White,1,2.61820911011777,5,0.172546590365706,gen_cf,0.122,0.878,163
White,1,2.56772504675602,5,0.331622294813249,gen_cf,0.124,0.876,163
Amerindian,1,2.95433440151864,7,-0.971487514336684,true_cf,0.434,0.566,163
White,1,2.72124998257151,5,0.328455489694184,x_nearest,0.146,0.854,163
Black,2,3.3594133457796,7,-1.49375486587695,x_interest,0.666,0.334,165
White,2,3.3594133457796,5,0.387656594558936,gen_cf,0.294,0.706,165
White,2,3.37082083896907,9,-0.610938207136016,gen_cf,0.384,0.616,165
White,2,3.3594133457796,6,0.239030476308412,gen_cf,0.434,0.566,165
White,2,3.3594133457796,6,0.142708328502735,gen_cf,0.336,0.664,165
White,2,3.3594133457796,7,-0.187822103233466,gen_cf,0.182,0.818,165
White,2,3.17318343639976,7,-0.909591297055415,gen_cf,0.204,0.796,165
White,2,3.3594133457796,7,-0.833493209486322,gen_cf,0.28,0.72,165
White,2,3.3594133457796,7,-0.829893431337265,gen_cf,0.282,0.718,165
White,2,3.59143798680971,7,-1.10136224163643,gen_cf,0.214,0.786,165
White,2,3.20248923022893,7,-1.86086057552947,gen_cf,0.808,0.192,165
White,2,3.3594133457796,7,-0.873869429272587,gen_cf,0.25,0.75,165
White,2,3.3594133457796,7,-1.07985482094301,gen_cf,0.182,0.818,165
White,2,3.3594133457796,7,-1.15749747772203,gen_cf,0.2,0.8,165
White,2,3.42183971009697,7,-1.22452632839447,gen_cf,0.192,0.808,165
White,1,3.3594133457796,7,-0.703175415241101,gen_cf,0.112,0.888,165
White,2,3.3594133457796,7,-1.18732048356646,gen_cf,0.16,0.84,165
White,2,3.3594133457796,7,-1.23084981515027,gen_cf,0.188,0.812,165
White,2,3.3594133457796,7,-1.22704263990056,gen_cf,0.184,0.816,165
White,2,3.26089927050745,9,0.44606603157393,gen_cf,0.148,0.852,165
White,2,3.32672825540556,7,-1.39850452845076,gen_cf,0.316,0.684,165
White,2,3.3594133457796,7,-1.40105267910288,gen_cf,0.332,0.668,165
White,1,3.11169820550798,7,-1.49375486587695,gen_cf,0.678,0.322,165
White,2,3.39500344771565,7,-1.49375486587695,gen_cf,0.286,0.714,165
White,2,3.41037651681067,7,-1.49375486587695,gen_cf,0.272,0.728,165
White,2,3.36608688540493,7,-1.49375486587695,gen_cf,0.374,0.626,165
White,2,3.3336972375709,7,-1.49375486587695,gen_cf,0.348,0.652,165
White,2,3.32985323090778,7,-1.49375486587695,gen_cf,0.36,0.64,165
White,2,3.44970450131618,7,-1.49375486587695,gen_cf,0.376,0.624,165
White,2,3.43345589625004,7,-1.49375486587695,gen_cf,0.32,0.68,165
White,2,3.3594133457796,7,-1.49375486587695,gen_cf,0.374,0.626,165
White,2,3.44044106304758,7,-1.49375486587695,gen_cf,0.35,0.65,165
White,2,3.43602455709136,7,-1.49375486587695,gen_cf,0.34,0.66,165
Amerindian,2,3.74602270054221,9,1.29821129875721,true_cf,0.536,0.464,165
White,2,3.41058885942698,7,-1.16378154433629,x_nearest,0.086,0.914,165
Black,2,2.94003894128401,13,1.44310323416917,x_interest,0.178,0.822,169
White,1,3.45154933899521,13,0.66392037987567,gen_cf,0.66,0.34,169
White,2,3.56544999158894,16,1.79217860327081,gen_cf,0.308,0.692,169
White,2,3.52361993396298,13,1.95962970194907,gen_cf,0.336,0.664,169
White,2,3.59040582260571,13,-0.339290813724507,gen_cf,0.138,0.862,169
White,1,3.44898177026291,13,1.44310323416917,gen_cf,0.226,0.774,169
White,2,3.39785779191883,13,1.26829087135376,gen_cf,0.266,0.734,169
White,1,3.15112377119836,12,1.44310323416917,gen_cf,0.482,0.518,169
White,2,3.3729520996058,13,1.26451643013037,gen_cf,0.252,0.748,169
White,2,3.41591208154344,13,0.751411933191967,gen_cf,0.282,0.718,169
White,1,3.10771606637909,8,1.44310323416917,gen_cf,0.534,0.466,169
White,1,2.94003894128401,13,0.679977485781949,gen_cf,0.322,0.678,169
White,1,3.55434130886721,11,1.44310323416917,gen_cf,0.126,0.874,169
White,2,3.39785779191883,13,1.44310323416917,gen_cf,0.188,0.812,169
White,2,3.29538884177133,13,1.44310323416917,gen_cf,0.062,0.938,169
White,1,2.94003894128401,13,0.816362291207015,gen_cf,0.294,0.706,169
White,2,3.69461115694138,11,1.10626221675769,gen_cf,0.458,0.542,169
White,1,2.96662916567664,13,0.837174831964898,gen_cf,0.266,0.734,169
White,2,3.1358213916341,13,1.82647533118418,gen_cf,0.472,0.528,169
White,2,3.1358213916341,13,1.39999735699973,gen_cf,0.25,0.75,169
White,2,3.23172506928426,13,1.44310323416917,gen_cf,0.106,0.894,169
White,2,3.1358213916341,13,1.44310323416917,gen_cf,0.286,0.714,169
White,2,3.1548759787135,13,1.44310323416917,gen_cf,0.286,0.714,169
White,2,3.1639722765902,13,1.44310323416917,gen_cf,0.224,0.776,169
White,2,3.21144116043753,13,1.44310323416917,gen_cf,0.118,0.882,169
White,2,2.94003894128401,13,1.06303614576659,gen_cf,0.434,0.566,169
White,2,3.09375921693998,13,1.44310323416917,gen_cf,0.146,0.854,169
White,1,2.94003894128401,14,1.44310323416917,gen_cf,0.148,0.852,169
White,2,2.94003894128401,13,1.14519158411151,gen_cf,0.396,0.604,169
White,2,2.89221419347819,13,1.34688220480959,gen_cf,0.132,0.868,169
White,2,2.94003894128401,13,1.28732974961208,gen_cf,0.204,0.796,169
White,2,2.94003894128401,13,1.2410971205287,gen_cf,0.314,0.686,169
White,2,2.94003894128401,13,1.32376108217693,gen_cf,0.152,0.848,169
White,2,2.94003894128401,13,1.34610031438922,gen_cf,0.158,0.842,169
White,2,2.91187365047243,13,1.44310323416917,gen_cf,0.174,0.826,169
White,2,2.90887010685908,13,1.44310323416917,gen_cf,0.176,0.824,169
White,2,3.06415006292191,13,1.44310323416917,gen_cf,0.158,0.842,169
White,2,2.94003894128401,13,1.4136547069014,gen_cf,0.15,0.85,169
White,2,2.94003894128401,13,1.41664041375906,gen_cf,0.15,0.85,169
White,2,2.94003894128401,13,1.42852104893652,gen_cf,0.15,0.85,169
White,2,2.94163237025281,13,1.43239819837093,gen_cf,0.154,0.846,169
White,2,2.97289046288695,13,1.44310323416917,gen_cf,0.184,0.816,169
White,2,2.96692864084366,13,1.44310323416917,gen_cf,0.198,0.802,169
White,2,3.07375009632175,13,1.44310323416917,gen_cf,0.14,0.86,169
White,2,2.94003894128401,13,1.44310323416917,gen_cf,0.148,0.852,169
White,2,3.01477247189481,13,1.44310323416917,gen_cf,0.184,0.816,169
Amerindian,2,3.32664829604662,12,0.799819411907194,true_cf,0.584,0.416,169
White,1,2.95129075704302,14,1.41935997585586,x_nearest,0.136,0.864,169
Black,2,3.43639699190859,8,-0.932998457641388,x_interest,0.212,0.788,179
White,2,3.6989314400939,8,0.588053261959616,gen_cf,0.446,0.554,179
White,2,3.46848212587806,8,0.362510415998005,gen_cf,0.14,0.86,179
White,2,3.55962764948703,8,-0.567048059475176,gen_cf,0.39,0.61,179
White,2,3.55477056356369,8,-0.44788467937434,gen_cf,0.4,0.6,179
White,2,3.51332418593085,8,-0.85928584143546,gen_cf,0.25,0.75,179
White,1,3.43639699190859,8,0.923723289271632,gen_cf,0.174,0.826,179
White,2,3.43639699190859,6,0.426923404196983,gen_cf,0.176,0.824,179
White,2,3.130528644543,8,0.0484565376564927,gen_cf,0.664,0.336,179
White,2,3.43639699190859,9,-0.0344958171554509,gen_cf,0.08,0.92,179
White,2,3.43639699190859,8,-0.0157976020447375,gen_cf,0.09,0.91,179
White,2,3.51244483672903,8,-0.932998457641388,gen_cf,0.2,0.8,179
White,2,3.5182295187305,8,-0.932998457641388,gen_cf,0.216,0.784,179
White,2,3.47702191331995,8,-0.932998457641388,gen_cf,0.17,0.83,179
White,2,3.46848212587806,8,-0.932998457641388,gen_cf,0.192,0.808,179
White,2,3.43644301486682,8,-0.811304398306657,gen_cf,0.192,0.808,179
White,2,3.43639699190859,8,-0.811304398306657,gen_cf,0.192,0.808,179
White,2,3.43639699190859,8,-0.85040940396923,gen_cf,0.38,0.62,179
White,2,3.43639699190859,8,-0.882644330606049,gen_cf,0.312,0.688,179
White,2,3.43639699190859,8,-0.901381330890625,gen_cf,0.274,0.726,179
White,2,3.45252539443917,8,-0.932998457641388,gen_cf,0.38,0.62,179
White,2,3.44021298687095,8,-0.932998457641388,gen_cf,0.322,0.678,179
White,2,3.43639699190859,8,-0.932998457641388,gen_cf,0.298,0.702,179
White,2,3.43644301486682,8,-0.932998457641388,gen_cf,0.298,0.702,179
Amerindian,2,3.8230063466712,9,0.110800288161259,true_cf,0.452,0.548,179
White,2,3.47876083813665,8,-0.808338737191481,x_nearest,0.058,0.942,179
Black,1,2.41715622075385,6,-0.48450677957614,x_interest,0.854,0.146,204
White,2,3.03509737167286,6,-0.161332374341646,gen_cf,0.23,0.77,204
White,2,3.33976508916688,6,-0.881230346887809,gen_cf,0.27,0.73,204
White,1,2.90464341815922,6,-0.215390548732816,gen_cf,0.704,0.296,204
White,1,3.03930323888607,6,-1.05516431751545,gen_cf,0.612,0.388,204
White,1,2.86326380935268,6,-0.48450677957614,gen_cf,0.426,0.574,204
White,1,2.85896096769564,7,-0.48450677957614,gen_cf,0.272,0.728,204
White,1,3.0212326860164,6,-0.48450677957614,gen_cf,0.378,0.622,204
White,1,2.9578861043099,6,-0.48450677957614,gen_cf,0.412,0.588,204
White,1,2.77562624253927,6,0.223848186837625,gen_cf,0.336,0.664,204
White,1,2.73232765838559,6,-0.341016480481511,gen_cf,0.644,0.356,204
White,1,2.77341567638435,6,-0.48450677957614,gen_cf,0.434,0.566,204
White,1,3.06586772027722,6,-0.48450677957614,gen_cf,0.29,0.71,204
White,1,2.71522242728025,6,-0.48450677957614,gen_cf,0.526,0.474,204
White,1,2.81298825374675,6,-0.48450677957614,gen_cf,0.39,0.61,204
White,1,2.76711840498853,6,-0.48450677957614,gen_cf,0.434,0.566,204
White,1,2.68731934259674,6,-0.283454376667593,gen_cf,0.654,0.346,204
White,1,2.5015914610165,6,-0.589638535966225,gen_cf,0.428,0.572,204
White,1,2.55786674627705,5,-0.48450677957614,gen_cf,0.188,0.812,204
White,1,2.52233351493607,6,-0.48450677957614,gen_cf,0.416,0.584,204
White,1,2.52785604554118,6,-0.48450677957614,gen_cf,0.414,0.586,204
White,1,2.50949819873546,6,-0.48450677957614,gen_cf,0.418,0.582,204
White,1,2.57999607235,6,-0.48450677957614,gen_cf,0.334,0.666,204
White,1,2.54528891624767,6,-0.48450677957614,gen_cf,0.364,0.636,204
White,1,2.54617308502438,6,-0.48450677957614,gen_cf,0.358,0.642,204
White,1,2.56484009345031,6,-0.48450677957614,gen_cf,0.338,0.662,204
White,1,2.46027956767758,6,-0.48450677957614,gen_cf,0.454,0.546,204
White,1,2.45099769501465,6,-0.48450677957614,gen_cf,0.478,0.522,204
White,1,2.38366756608595,6,-0.48450677957614,gen_cf,0.422,0.578,204
White,1,2.41715622075385,6,-0.412208144786423,gen_cf,0.424,0.576,204
White,1,2.41715622075385,6,-0.48450677957614,gen_cf,0.458,0.542,204
White,1,2.41715622075385,5,-0.48450677957614,gen_cf,0.31,0.69,204
Amerindian,1,2.80376557551646,7,-0.852642161718494,true_cf,0.374,0.626,204
White,2,2.46888041726553,6,-0.0872614257625133,x_nearest,0.15,0.85,204
Black,1,2.72818144607543,7,0.715779009554445,x_interest,0.308,0.692,211
White,2,3.50941234773111,7,0.507021021869177,gen_cf,0.13,0.87,211
White,2,3.52382635190944,7,0.715779009554445,gen_cf,0.242,0.758,211
White,1,2.90137337340437,8,1.99422803760286,gen_cf,0.302,0.698,211
White,1,3.17077069378716,7,-0.198608563271598,gen_cf,0.448,0.552,211
White,1,3.23854054944721,8,0.708489784271871,gen_cf,0.552,0.448,211
White,1,3.17467577772649,7,0.843701442813714,gen_cf,0.504,0.496,211
White,1,3.16735586034104,7,0.130449757965262,gen_cf,0.452,0.548,211
White,1,2.8970213055066,7,1.28457075212739,gen_cf,0.57,0.43,211
White,1,2.90605208462401,7,-0.550206087573753,gen_cf,0.216,0.784,211
White,1,2.86965514386066,7,1.34498595455424,gen_cf,0.426,0.574,211
White,2,3.26301310399443,7,0.715779009554445,gen_cf,0.128,0.872,211
White,2,2.72818144607543,7,1.01592572631579,gen_cf,0.642,0.358,211
White,1,3.10393260325628,7,0.715779009554445,gen_cf,0.464,0.536,211
White,1,3.08208676826262,7,0.74514832228877,gen_cf,0.42,0.58,211
White,1,3.08208676826262,7,0.715779009554445,gen_cf,0.3,0.7,211
White,1,2.86561698724992,6,0.715779009554445,gen_cf,0.48,0.52,211
White,1,2.94744814829876,7,0.715779009554445,gen_cf,0.482,0.518,211
White,1,2.94974812186992,7,0.715779009554445,gen_cf,0.464,0.536,211
White,1,2.78141699993221,7,1.09885701726489,gen_cf,0.65,0.35,211
White,1,2.93918381004938,7,0.715779009554445,gen_cf,0.488,0.512,211
White,1,2.84529048246901,7,0.715779009554445,gen_cf,0.41,0.59,211
White,1,2.87693247772515,7,0.715779009554445,gen_cf,0.416,0.584,211
White,1,2.93414870486254,7,0.715779009554445,gen_cf,0.5,0.5,211
White,1,2.83292535939705,7,0.685583537433478,gen_cf,0.356,0.644,211
White,1,2.97808382302918,7,0.715779009554445,gen_cf,0.384,0.616,211
White,1,2.70351596004722,6,0.715779009554445,gen_cf,0.564,0.436,211
White,1,2.72818144607543,5,0.715779009554445,gen_cf,0.244,0.756,211
White,1,2.72818144607543,7,-0.168155405147123,gen_cf,0.724,0.276,211
White,1,2.72818144607543,6,0.417570131799308,gen_cf,0.558,0.442,211
White,1,2.72818144607543,7,-0.362892166179169,gen_cf,0.712,0.288,211
White,1,2.72818144607543,6,0.715779009554445,gen_cf,0.484,0.516,211
White,1,2.72818144607543,7,0.256968862964124,gen_cf,0.366,0.634,211
White,1,2.72157794042146,7,0.478286544799426,gen_cf,0.522,0.478,211
White,1,2.72818144607543,7,0.321380374250183,gen_cf,0.458,0.542,211
White,1,2.72818144607543,7,0.309727051985171,gen_cf,0.482,0.518,211
White,1,2.72818144607543,7,0.899912680843438,gen_cf,0.606,0.394,211
White,1,2.72818144607543,7,0.468406088052815,gen_cf,0.442,0.558,211
White,1,2.72818144607543,7,0.461665751804289,gen_cf,0.444,0.556,211
White,1,2.67847421299675,7,0.655492587891711,gen_cf,0.456,0.544,211
White,1,2.72818144607543,7,0.56010467565871,gen_cf,0.58,0.42,211
White,1,2.72818144607543,7,0.571600455373427,gen_cf,0.58,0.42,211
White,1,2.72818144607543,7,0.786223936671362,gen_cf,0.578,0.422,211
White,1,2.81742719549302,7,0.715779009554445,gen_cf,0.46,0.54,211
White,1,2.72818144607543,7,0.619646139070658,gen_cf,0.528,0.472,211
White,1,2.71191567239278,7,0.715779009554445,gen_cf,0.496,0.504,211
White,1,2.72818144607543,7,0.666145512305681,gen_cf,0.492,0.508,211
White,1,3.0253844753969,7,0.715779009554445,gen_cf,0.314,0.686,211
White,1,2.72818144607543,7,0.655492587891711,gen_cf,0.502,0.498,211
White,1,3.05164781689074,7,0.715779009554445,gen_cf,0.266,0.734,211
White,1,2.79492053246889,7,0.715779009554445,gen_cf,0.508,0.492,211
White,1,2.72947736925141,7,0.715779009554445,gen_cf,0.484,0.516,211
White,1,2.75290895942838,7,0.715779009554445,gen_cf,0.546,0.454,211
White,1,2.72818144607543,7,0.708489784271871,gen_cf,0.462,0.538,211
White,1,2.76333581565982,7,0.715779009554445,gen_cf,0.52,0.48,211
White,1,2.72818144607543,7,0.715779009554445,gen_cf,0.466,0.534,211
Amerindian,1,3.11479080083804,7,0.251113313690549,true_cf,0.58,0.42,211
White,2,2.6655883726707,7,0.734066419668617,x_nearest,0.202,0.798,211
Black,1,2.46620498254764,11,0.961621666387184,x_interest,0.822,0.178,248
White,2,3.72306790236241,12,0.946030989580359,gen_cf,0.354,0.646,248
White,1,3.44547179610488,11,0.934498948026905,gen_cf,0.514,0.486,248
White,1,3.36498912423876,11,0.961621666387184,gen_cf,0.55,0.45,248
White,1,2.86946925483488,12,0.961621666387184,gen_cf,0.244,0.756,248
White,1,2.86946925483488,11,0.961621666387184,gen_cf,0.3,0.7,248
White,1,2.88944775333116,11,0.961621666387184,gen_cf,0.276,0.724,248
White,1,2.70501709120264,11,0.38164875931643,gen_cf,0.506,0.494,248
White,1,2.70501709120264,11,0.961621666387184,gen_cf,0.628,0.372,248
White,1,2.78823167026494,10,0.961621666387184,gen_cf,0.65,0.35,248
White,1,2.71475400567667,11,0.961621666387184,gen_cf,0.584,0.416,248
White,1,2.82826524384234,11,0.961621666387184,gen_cf,0.298,0.702,248
White,1,2.81269595936039,11,0.961621666387184,gen_cf,0.336,0.664,248
White,1,2.76304644475931,11,0.918617174255467,gen_cf,0.584,0.416,248
White,1,2.33440929970538,10,0.961621666387184,gen_cf,0.508,0.492,248
White,1,2.66472024277263,11,0.961621666387184,gen_cf,0.554,0.446,248
White,1,2.46620498254764,10,0.838059113932924,gen_cf,0.604,0.396,248
White,1,2.36999048883018,11,0.961621666387184,gen_cf,0.508,0.492,248
